Time, GazeX, GazeY, GazeZ, CamX, CamY, CamZ
4/20/2019 5:36:27 PM,432.3043,2.155099,448.4799,431.6891,1.81685,451.0883
4/20/2019 5:36:28 PM,432.192,2.142777,448.4799,431.6425,1.819991,451.0784
4/20/2019 5:36:29 PM,432.0231,2.037772,448.4799,431.6383,1.813389,451.1059
4/20/2019 5:36:29 PM,431.705,1.679159,448.4799,431.6513,1.804144,451.1201
4/20/2019 5:36:30 PM,431.8561,1.476104,448.4799,431.5933,1.797626,451.173
4/20/2019 5:36:31 PM,431.9703,1.547509,449.085,431.5188,1.786444,451.2282
4/20/2019 5:36:31 PM,431.984,0.8452215,449.085,431.5681,1.766461,451.2852
4/20/2019 5:36:32 PM,431.6481,0.8650455,449.265,431.4697,1.76667,451.3263
4/20/2019 5:36:32 PM,431.4325,0.9143226,449.4108,431.3714,1.75089,451.3687
4/20/2019 5:36:33 PM,431.0561,6.577651E-07,447.2254,431.4054,1.76677,451.3983
4/20/2019 5:36:34 PM,431.0563,1.662337,450.9693,431.4286,1.776096,451.4106
4/20/2019 5:36:34 PM,427.39,1.650575,450.7689,431.4178,1.787536,451.4169
4/20/2019 5:36:35 PM,427.39,1.554136,450.6661,431.4028,1.790152,451.4155
4/20/2019 5:36:35 PM,430.8788,1.796316,451.2749,431.4203,1.793787,451.4211
4/20/2019 5:36:36 PM,430.8626,1.789987,451.2749,431.4178,1.792673,451.4349
4/20/2019 5:36:36 PM,430.9064,1.801933,451.2749,431.4045,1.79702,451.4372
4/20/2019 5:36:37 PM,431.035,1.817645,451.2711,431.3947,1.804589,451.4161
4/20/2019 5:36:38 PM,431.035,1.818698,451.2557,431.4138,1.800521,451.3953
4/20/2019 5:36:38 PM,431.035,1.811738,451.2563,431.4272,1.797536,451.3909
4/20/2019 5:36:39 PM,431.035,1.812011,451.2343,431.4266,1.79816,451.3939
4/20/2019 5:36:39 PM,431.035,1.804434,451.2052,431.4191,1.796037,451.395
4/20/2019 5:36:40 PM,431.0554,1.786678,451.0094,431.436,1.793473,451.3696
4/20/2019 5:36:41 PM,431.0146,1.106032,449.265,431.4776,1.774128,451.3408
4/20/2019 5:36:41 PM,431.3232,6.57765E-07,449.7099,431.4751,1.725,451.3307
