Time, GazeX, GazeY, GazeZ, CamX, CamY, CamZ
4/22/2019 5:09:48 PM,413.9848,22.91597,548.9812,431.9195,0.5532516,421.8851
4/22/2019 5:09:49 PM,413.9848,22.84998,548.5426,431.9195,0.5532552,421.8852
4/22/2019 5:09:49 PM,413.9848,22.84998,548.5426,431.9195,0.5532552,421.8852
4/22/2019 5:09:49 PM,413.9848,22.84998,548.5426,431.9195,0.5532552,421.8852
4/22/2019 5:09:50 PM,413.9848,22.84998,548.5426,431.9195,0.5532552,421.8852
4/22/2019 5:09:50 PM,413.9848,23.0815,549.772,431.9168,0.5523363,421.8788
4/22/2019 5:09:50 PM,413.9848,23.0815,549.772,431.9168,0.5523363,421.8788
4/22/2019 5:09:50 PM,413.9848,23.0815,549.772,431.9168,0.5523363,421.8788
4/22/2019 5:09:50 PM,413.9848,23.0815,549.772,431.9168,0.5523363,421.8788
4/22/2019 5:09:50 PM,413.9848,23.0815,549.772,431.9168,0.5523363,421.8788
4/22/2019 5:09:50 PM,413.9848,23.56872,552.9172,431.9164,0.5525753,421.8816
4/22/2019 5:09:50 PM,413.9848,23.56872,552.9172,431.9164,0.5525753,421.8816
4/22/2019 5:09:50 PM,413.9848,23.56872,552.9172,431.9164,0.5525753,421.8816
4/22/2019 5:09:50 PM,413.9848,23.56872,552.9172,431.9164,0.5525753,421.8816
4/22/2019 5:09:50 PM,413.9848,23.05022,550.0953,431.9164,0.5527167,421.8857
4/22/2019 5:09:50 PM,413.9848,23.05022,550.0953,431.9164,0.5527167,421.8857
4/22/2019 5:09:50 PM,413.9848,23.05022,550.0953,431.9164,0.5527167,421.8857
4/22/2019 5:09:50 PM,413.9848,23.05022,550.0953,431.9164,0.5527167,421.8857
4/22/2019 5:09:50 PM,413.9848,23.05022,550.0953,431.9164,0.5527167,421.8857
4/22/2019 5:09:50 PM,413.9848,22.67508,547.859,431.9162,0.5527648,421.8848
4/22/2019 5:09:51 PM,413.9848,22.67508,547.859,431.9162,0.5527648,421.8848
4/22/2019 5:09:51 PM,413.9848,22.67508,547.859,431.9162,0.5527648,421.8848
4/22/2019 5:09:51 PM,413.9848,22.67508,547.859,431.9162,0.5527648,421.8848
4/22/2019 5:09:51 PM,413.9848,23.61861,552.7776,431.916,0.5526816,421.8841
4/22/2019 5:09:51 PM,413.9848,23.61861,552.7776,431.916,0.5526816,421.8841
4/22/2019 5:09:51 PM,413.9848,23.61861,552.7776,431.916,0.5526816,421.8841
4/22/2019 5:09:51 PM,413.9848,23.61861,552.7776,431.916,0.5526816,421.8841
4/22/2019 5:09:51 PM,413.9848,23.61861,552.7776,431.916,0.5526816,421.8841
4/22/2019 5:09:51 PM,413.9848,23.18577,550.6987,431.9162,0.5527608,421.8848
4/22/2019 5:09:51 PM,413.9848,23.18577,550.6987,431.9162,0.5527608,421.8848
4/22/2019 5:09:51 PM,413.9848,23.18577,550.6987,431.9162,0.5527608,421.8848
4/22/2019 5:09:51 PM,413.9848,23.18577,550.6987,431.9162,0.5527608,421.8848
4/22/2019 5:09:51 PM,413.9848,23.05169,549.7539,431.916,0.552395,421.8807
4/22/2019 5:09:51 PM,413.9848,23.05169,549.7539,431.916,0.552395,421.8807
4/22/2019 5:09:51 PM,413.9848,23.05169,549.7539,431.916,0.552395,421.8807
4/22/2019 5:09:52 PM,413.9848,23.05169,549.7539,431.916,0.552395,421.8807
4/22/2019 5:09:52 PM,413.9848,23.05169,549.7539,431.916,0.552395,421.8807
4/22/2019 5:09:52 PM,413.9848,23.03378,549.5159,431.9165,0.5525807,421.8843
4/22/2019 5:09:52 PM,413.9848,23.03378,549.5159,431.9165,0.5525807,421.8843
4/22/2019 5:09:52 PM,413.9848,23.03378,549.5159,431.9165,0.5525807,421.8843
4/22/2019 5:09:52 PM,413.9848,23.03378,549.5159,431.9165,0.5525807,421.8843
4/22/2019 5:09:52 PM,413.9848,22.48546,546.506,431.9168,0.5529757,421.8885
4/22/2019 5:09:52 PM,413.9848,22.48546,546.506,431.9168,0.5529757,421.8885
4/22/2019 5:09:52 PM,413.9848,22.48546,546.506,431.9168,0.5529757,421.8885
4/22/2019 5:09:52 PM,413.9848,22.48546,546.506,431.9168,0.5529757,421.8885
4/22/2019 5:09:52 PM,413.9848,22.48546,546.506,431.9168,0.5529757,421.8885
4/22/2019 5:09:52 PM,413.9848,22.96012,549.1039,431.9171,0.5530362,421.8904
4/22/2019 5:09:52 PM,413.9848,22.96012,549.1039,431.9171,0.5530362,421.8904
4/22/2019 5:09:52 PM,413.9848,22.96012,549.1039,431.9171,0.5530362,421.8904
4/22/2019 5:09:52 PM,413.9848,22.96012,549.1039,431.9171,0.5530362,421.8904
4/22/2019 5:09:52 PM,413.9848,23.0975,549.8819,431.9175,0.5528964,421.8885
4/22/2019 5:09:53 PM,413.9848,23.0975,549.8819,431.9175,0.5528964,421.8885
4/22/2019 5:09:53 PM,413.9848,23.0975,549.8819,431.9175,0.5528964,421.8885
4/22/2019 5:09:53 PM,413.9848,23.0975,549.8819,431.9175,0.5528964,421.8885
4/22/2019 5:09:53 PM,413.9848,23.0975,549.8819,431.9175,0.5528964,421.8885
4/22/2019 5:09:53 PM,413.9848,22.82621,547.9767,431.9167,0.5529436,421.8889
4/22/2019 5:09:53 PM,413.9848,22.82621,547.9767,431.9167,0.5529436,421.8889
4/22/2019 5:09:53 PM,413.9848,22.82621,547.9767,431.9167,0.5529436,421.8889
4/22/2019 5:09:53 PM,413.9848,22.82621,547.9767,431.9167,0.5529436,421.8889
4/22/2019 5:09:53 PM,413.9848,23.40837,551.5287,431.9174,0.5529783,421.8897
4/22/2019 5:09:53 PM,413.9848,23.40837,551.5287,431.9174,0.5529783,421.8897
4/22/2019 5:09:53 PM,413.9848,23.40837,551.5287,431.9174,0.5529783,421.8897
4/22/2019 5:09:53 PM,413.9848,23.40837,551.5287,431.9174,0.5529783,421.8897
4/22/2019 5:09:53 PM,413.9848,23.40837,551.5287,431.9174,0.5529783,421.8897
4/22/2019 5:09:53 PM,413.9848,22.82035,548.4168,431.9164,0.5530165,421.8913
