Time, GazeX, GazeY, GazeZ, CamX, CamY, CamZ
4/20/2019 5:32:45 PM,432.1938,6.57765E-07,448.857,432.1249,1.538961,449.6888
4/20/2019 5:32:46 PM,432.1866,6.57765E-07,449.0148,432.1,1.524307,449.682
4/20/2019 5:32:47 PM,432.1829,6.57765E-07,449.0864,432.0841,1.528723,449.7115
4/20/2019 5:32:47 PM,432.1749,6.577651E-07,449.0986,432.0747,1.533018,449.7221
4/20/2019 5:32:48 PM,431.8339,1.298013,449.1721,432.034,1.577376,449.646
4/20/2019 5:32:49 PM,431.7911,1.297116,449.1717,432.0528,1.549353,449.6073
4/20/2019 5:32:49 PM,432.0067,1.097839,449.085,432.0969,1.556904,449.6373
4/20/2019 5:32:50 PM,432.1043,1.166165,449.265,432.1153,1.542984,449.6515
4/20/2019 5:32:50 PM,432.086,0.995447,449.085,432.118,1.542017,449.6497
4/20/2019 5:32:51 PM,432.0523,6.57765E-07,448.0873,432.1328,1.53625,449.6497
4/20/2019 5:32:52 PM,432.1352,0.9702835,449.085,432.1497,1.533954,449.6503
4/20/2019 5:32:52 PM,432.1412,1.14062,449.265,432.1511,1.531682,449.6499
4/20/2019 5:32:53 PM,432.1537,1.135563,449.2722,432.155,1.529524,449.6593
4/20/2019 5:32:53 PM,432.1501,6.577651E-07,448.2123,432.1561,1.523319,449.6616
4/20/2019 5:32:54 PM,432.1707,0.8909326,449.085,432.1481,1.519983,449.6597
4/20/2019 5:32:54 PM,432.1472,1.033641,449.265,432.1491,1.502346,449.6358
4/20/2019 5:32:55 PM,432.0958,6.57765E-07,448.7375,432.149,1.479319,449.6563
4/20/2019 5:32:56 PM,432.0426,0.4729106,449.265,432.1425,1.441639,449.6714
4/20/2019 5:32:56 PM,431.9957,6.57765E-07,449.1668,432.1257,1.410637,449.6629
4/20/2019 5:32:57 PM,431.6802,6.57765E-07,449.6104,432.1787,1.351736,449.6087
4/20/2019 5:32:58 PM,431.6626,6.57765E-07,449.9941,432.177,1.236805,449.6242
4/20/2019 5:32:58 PM,431.5839,0.07850494,450.0667,432.1669,1.203751,449.6292
4/20/2019 5:32:59 PM,431.5628,6.57765E-07,449.592,431.9996,1.290862,449.4278
4/20/2019 5:33:00 PM,431.5978,6.57765E-07,449.1239,432.019,1.311892,449.1558
4/20/2019 5:33:00 PM,431.5963,6.57765E-07,448.7776,432.082,1.361764,448.864
4/20/2019 5:33:01 PM,428.8961,6.57765E-07,447.7546,432.1865,1.47363,448.472
4/20/2019 5:33:01 PM,430.3867,6.57765E-07,446.9027,432.2051,1.512019,448.0669
4/20/2019 5:33:02 PM,430.7034,6.577651E-07,446.2423,432.3009,1.50718,447.5349
4/20/2019 5:33:03 PM,431.6015,6.57765E-07,445.3596,432.451,1.561277,447.0914
4/20/2019 5:33:03 PM,431.7571,6.57765E-07,444.5741,432.8293,1.465633,446.7776
4/20/2019 5:33:04 PM,433.381,0.009963989,443.8019,432.7656,1.421995,446.5707
4/20/2019 5:33:04 PM,433.9367,0.009963989,443.6798,432.7171,1.432049,446.5212
4/20/2019 5:33:05 PM,433.709,0.009963989,444.0369,432.6826,1.413148,446.5853
4/20/2019 5:33:05 PM,433.8508,0.009963989,443.9835,432.6805,1.406391,446.5662
4/20/2019 5:33:06 PM,433.7982,0.009963989,444.0634,432.6636,1.405564,446.5646
4/20/2019 5:33:07 PM,433.7785,0.009963989,443.9631,432.648,1.389314,446.5618
4/20/2019 5:33:07 PM,433.7653,0.009963989,444.5614,432.5775,1.386642,446.3784
4/20/2019 5:33:08 PM,433.8802,0.009963989,444.4784,432.499,1.343277,446.2953
4/20/2019 5:33:08 PM,433.8739,0.009963989,444.9102,432.4512,1.106671,446.3212
4/20/2019 5:33:09 PM,432.652,0.7020714,445.9849,432.4147,0.8897442,446.2485
4/20/2019 5:33:10 PM,432.6437,0.7494331,445.9849,432.4145,0.940908,446.2488
4/20/2019 5:33:10 PM,432.6437,0.7494331,445.9849,432.4145,0.940908,446.2488
4/20/2019 5:33:11 PM,432.6437,0.7494331,445.9849,432.4145,0.940908,446.2488
4/20/2019 5:33:11 PM,432.6437,0.7494331,445.9849,432.4145,0.940908,446.2488
4/20/2019 5:33:12 PM,432.6437,0.7494331,445.9849,432.4145,0.940908,446.2488
4/20/2019 5:33:12 PM,432.6437,0.7494331,445.9849,432.4145,0.940908,446.2488
4/20/2019 5:33:13 PM,432.6437,0.7494331,445.9849,432.4145,0.940908,446.2488
