Time, GazeX, GazeY, GazeZ, CamX, CamY, CamZ
4/23/2019 5:17:26 PM,407.9792,0.09975912,451.531,407.5444,1.905237,451.6104
4/23/2019 5:17:27 PM,407.9722,0.09975912,451.5289,407.5451,1.905331,451.6105
4/23/2019 5:17:27 PM,407.9722,0.09975912,451.5289,407.5451,1.905331,451.6105
4/23/2019 5:17:27 PM,407.9722,0.09975912,451.5289,407.5451,1.905331,451.6105
4/23/2019 5:17:27 PM,407.9722,0.09975912,451.5289,407.5451,1.905331,451.6105
4/23/2019 5:17:27 PM,413.4491,0.09975936,454.8387,407.2842,2.073683,451.7983
4/23/2019 5:17:27 PM,413.4491,0.09975936,454.8387,407.2842,2.073683,451.7983
4/23/2019 5:17:27 PM,413.4491,0.09975936,454.8387,407.2842,2.073683,451.7983
4/23/2019 5:17:27 PM,413.4491,0.09975936,454.8387,407.2842,2.073683,451.7983
4/23/2019 5:17:27 PM,413.4491,0.09975936,454.8387,407.2842,2.073683,451.7983
4/23/2019 5:17:27 PM,412.1528,0.09975936,455.2751,407.1831,2.073553,451.92
4/23/2019 5:17:27 PM,412.1528,0.09975936,455.2751,407.1831,2.073553,451.92
4/23/2019 5:17:27 PM,412.1528,0.09975936,455.2751,407.1831,2.073553,451.92
4/23/2019 5:17:27 PM,412.1528,0.09975936,455.2751,407.1831,2.073553,451.92
4/23/2019 5:17:28 PM,412.3999,0.09975936,455.6203,407.1563,2.075872,451.9318
4/23/2019 5:17:28 PM,412.3999,0.09975936,455.6203,407.1563,2.075872,451.9318
4/23/2019 5:17:28 PM,412.3999,0.09975936,455.6203,407.1563,2.075872,451.9318
4/23/2019 5:17:28 PM,412.3999,0.09975936,455.6203,407.1563,2.075872,451.9318
4/23/2019 5:17:28 PM,412.3999,0.09975936,455.6203,407.1563,2.075872,451.9318
4/23/2019 5:17:28 PM,413.1385,0.09975936,455.9192,407.1444,2.081549,451.9081
4/23/2019 5:17:28 PM,413.1385,0.09975936,455.9192,407.1444,2.081549,451.9081
4/23/2019 5:17:28 PM,413.1385,0.09975936,455.9192,407.1444,2.081549,451.9081
4/23/2019 5:17:28 PM,413.1385,0.09975936,455.9192,407.1444,2.081549,451.9081
4/23/2019 5:17:28 PM,414.3409,0.09975937,456.1213,407.1294,2.085999,451.8684
4/23/2019 5:17:28 PM,414.3409,0.09975937,456.1213,407.1294,2.085999,451.8684
4/23/2019 5:17:28 PM,414.3409,0.09975937,456.1213,407.1294,2.085999,451.8684
4/23/2019 5:17:28 PM,414.3409,0.09975937,456.1213,407.1294,2.085999,451.8684
4/23/2019 5:17:28 PM,414.3409,0.09975937,456.1213,407.1294,2.085999,451.8684
4/23/2019 5:17:28 PM,415.2106,0.09975936,455.9136,407.1062,2.089693,451.8267
4/23/2019 5:17:28 PM,415.2106,0.09975936,455.9136,407.1062,2.089693,451.8267
4/23/2019 5:17:28 PM,415.2106,0.09975936,455.9136,407.1062,2.089693,451.8267
4/23/2019 5:17:28 PM,415.2106,0.09975936,455.9136,407.1062,2.089693,451.8267
4/23/2019 5:17:28 PM,414.8358,0.09975936,454.6622,406.9995,2.090679,451.6738
4/23/2019 5:17:28 PM,414.8358,0.09975936,454.6622,406.9995,2.090679,451.6738
4/23/2019 5:17:28 PM,414.8358,0.09975936,454.6622,406.9995,2.090679,451.6738
4/23/2019 5:17:28 PM,414.8358,0.09975936,454.6622,406.9995,2.090679,451.6738
4/23/2019 5:17:28 PM,414.8358,0.09975936,454.6622,406.9995,2.090679,451.6738
4/23/2019 5:17:28 PM,407.4477,2.0163,451.7137,406.936,2.100044,451.5825
4/23/2019 5:17:28 PM,407.4477,2.0163,451.7137,406.936,2.100044,451.5825
4/23/2019 5:17:28 PM,407.4477,2.0163,451.7137,406.936,2.100044,451.5825
4/23/2019 5:17:28 PM,407.4477,2.0163,451.7137,406.936,2.100044,451.5825
4/23/2019 5:17:29 PM,407.4911,2.020027,451.6178,406.9012,2.103323,451.5253
4/23/2019 5:17:29 PM,407.3031,2.046576,451.5883,406.9012,2.103323,451.5253
4/23/2019 5:17:29 PM,407.3031,2.046576,451.5883,406.9012,2.103323,451.5253
4/23/2019 5:17:29 PM,407.3031,2.046576,451.5883,406.9012,2.103323,451.5253
4/23/2019 5:17:29 PM,407.3031,2.046576,451.5883,406.9012,2.103323,451.5253
4/23/2019 5:17:29 PM,407.2628,2.058067,451.4814,406.8627,2.106269,451.473
4/23/2019 5:17:29 PM,407.2628,2.058067,451.4814,406.8627,2.106269,451.473
4/23/2019 5:17:29 PM,407.2628,2.058067,451.4814,406.8627,2.106269,451.473
4/23/2019 5:17:29 PM,407.2628,2.058067,451.4814,406.8627,2.106269,451.473
4/23/2019 5:17:29 PM,419.4687,1.812623,449.085,406.7899,2.11683,451.4662
4/23/2019 5:17:29 PM,419.4687,1.812623,449.085,406.7899,2.11683,451.4662
4/23/2019 5:17:29 PM,419.4687,1.812623,449.085,406.7899,2.11683,451.4662
4/23/2019 5:17:29 PM,419.4687,1.812623,449.085,406.7899,2.11683,451.4662
4/23/2019 5:17:29 PM,419.4687,1.812623,449.085,406.7899,2.11683,451.4662
4/23/2019 5:17:29 PM,421.1454,2.06001,448.175,406.7469,2.119606,451.4635
4/23/2019 5:17:29 PM,421.1454,2.06001,448.175,406.7469,2.119606,451.4635
4/23/2019 5:17:29 PM,421.1454,2.06001,448.175,406.7469,2.119606,451.4635
4/23/2019 5:17:29 PM,421.1454,2.06001,448.175,406.7469,2.119606,451.4635
4/23/2019 5:17:29 PM,418.4891,2.022867,448.175,406.7187,2.118958,451.4351
4/23/2019 5:17:29 PM,418.4891,2.022867,448.175,406.7187,2.118958,451.4351
4/23/2019 5:17:29 PM,418.4891,2.022867,448.175,406.7187,2.118958,451.4351
4/23/2019 5:17:29 PM,418.4891,2.022867,448.175,406.7187,2.118958,451.4351
4/23/2019 5:17:29 PM,418.4891,2.022867,448.175,406.7187,2.118958,451.4351
4/23/2019 5:17:29 PM,415.0142,1.910013,448.9506,406.7147,2.117148,451.4302
4/23/2019 5:17:29 PM,415.0142,1.910013,448.9506,406.7147,2.117148,451.4302
4/23/2019 5:17:29 PM,415.0142,1.910013,448.9506,406.7147,2.117148,451.4302
4/23/2019 5:17:29 PM,415.0142,1.910013,448.9506,406.7147,2.117148,451.4302
4/23/2019 5:17:29 PM,415.0708,1.652176,449.0408,406.7328,2.114861,451.4436
4/23/2019 5:17:29 PM,415.2708,1.641077,448.9832,406.7328,2.114861,451.4436
4/23/2019 5:17:29 PM,415.4709,1.629978,448.9255,406.7328,2.114861,451.4436
4/23/2019 5:17:29 PM,415.6709,1.618879,448.8679,406.7328,2.114861,451.4436
4/23/2019 5:17:30 PM,415.8709,1.60778,448.8102,406.7328,2.114861,451.4436
4/23/2019 5:17:30 PM,406.8235,2.106658,451.4277,406.736,2.113275,451.4543
4/23/2019 5:17:30 PM,406.8235,2.106658,451.4277,406.736,2.113275,451.4543
4/23/2019 5:17:30 PM,406.8235,2.106658,451.4277,406.736,2.113275,451.4543
4/23/2019 5:17:30 PM,406.8235,2.106658,451.4277,406.736,2.113275,451.4543
4/23/2019 5:17:30 PM,406.8197,2.110361,451.4548,406.7525,2.114715,451.472
4/23/2019 5:17:30 PM,406.8151,2.110664,451.456,406.7525,2.114715,451.472
4/23/2019 5:17:30 PM,406.8151,2.110664,451.456,406.7525,2.114715,451.472
4/23/2019 5:17:30 PM,406.8151,2.110664,451.456,406.7525,2.114715,451.472
