Time, GazeX, GazeY, GazeZ, CamX, CamY, CamZ
4/23/2019 5:24:12 PM,416.5374,0.09975933,452.8945,415.9084,1.696089,454.1158
4/23/2019 5:24:13 PM,416.5151,0.09975933,452.8992,415.9064,1.701136,454.1102
4/23/2019 5:24:13 PM,416.5151,0.09975933,452.8992,415.9064,1.701136,454.1102
4/23/2019 5:24:13 PM,416.5151,0.09975933,452.8992,415.9064,1.701136,454.1102
4/23/2019 5:24:13 PM,416.5151,0.09975933,452.8992,415.9064,1.701136,454.1102
4/23/2019 5:24:13 PM,416.0511,1.742608,453.6227,415.95,1.822243,453.3666
4/23/2019 5:24:13 PM,418.138,0.09975934,458.906,415.95,1.822243,453.3666
4/23/2019 5:24:14 PM,418.138,0.09975934,458.906,415.95,1.822243,453.3666
4/23/2019 5:24:14 PM,418.138,0.09975934,458.906,415.95,1.822243,453.3666
4/23/2019 5:24:14 PM,418.138,0.09975934,458.906,415.95,1.822243,453.3666
4/23/2019 5:24:14 PM,417.5358,0.09975937,458.999,415.9454,1.819806,453.377
4/23/2019 5:24:14 PM,417.5358,0.09975937,458.999,415.9454,1.819806,453.377
4/23/2019 5:24:14 PM,417.5358,0.09975937,458.999,415.9454,1.819806,453.377
4/23/2019 5:24:14 PM,417.5358,0.09975937,458.999,415.9454,1.819806,453.377
4/23/2019 5:24:14 PM,417.5443,0.09975937,459.7056,415.9496,1.822999,453.3737
4/23/2019 5:24:14 PM,417.5443,0.09975937,459.7056,415.9496,1.822999,453.3737
4/23/2019 5:24:14 PM,417.5443,0.09975937,459.7056,415.9496,1.822999,453.3737
4/23/2019 5:24:14 PM,417.5443,0.09975937,459.7056,415.9496,1.822999,453.3737
4/23/2019 5:24:14 PM,417.5443,0.09975937,459.7056,415.9496,1.822999,453.3737
4/23/2019 5:24:14 PM,417.7025,0.09975936,459.9455,415.9482,1.8235,453.3705
4/23/2019 5:24:14 PM,417.7025,0.09975936,459.9455,415.9482,1.8235,453.3705
4/23/2019 5:24:14 PM,417.7025,0.09975936,459.9455,415.9482,1.8235,453.3705
4/23/2019 5:24:14 PM,417.7025,0.09975936,459.9455,415.9482,1.8235,453.3705
4/23/2019 5:24:14 PM,417.9865,0.09975936,460.0707,415.9467,1.824066,453.3681
4/23/2019 5:24:14 PM,417.9865,0.09975936,460.0707,415.9467,1.824066,453.3681
4/23/2019 5:24:14 PM,417.9865,0.09975936,460.0707,415.9467,1.824066,453.3681
4/23/2019 5:24:14 PM,417.9865,0.09975936,460.0707,415.9467,1.824066,453.3681
4/23/2019 5:24:14 PM,417.9865,0.09975936,460.0707,415.9467,1.824066,453.3681
4/23/2019 5:24:15 PM,417.9356,0.09975936,460.0558,415.942,1.8234,453.3666
4/23/2019 5:24:15 PM,417.9356,0.09975936,460.0558,415.942,1.8234,453.3666
4/23/2019 5:24:15 PM,417.9356,0.09975936,460.0558,415.942,1.8234,453.3666
4/23/2019 5:24:15 PM,417.9356,0.09975936,460.0558,415.942,1.8234,453.3666
4/23/2019 5:24:15 PM,419.7953,0.0997593,460.1524,415.9581,1.828701,453.3522
4/23/2019 5:24:15 PM,419.7953,0.0997593,460.1524,415.9581,1.828701,453.3522
4/23/2019 5:24:15 PM,419.7953,0.0997593,460.1524,415.9581,1.828701,453.3522
4/23/2019 5:24:15 PM,419.7953,0.0997593,460.1524,415.9581,1.828701,453.3522
4/23/2019 5:24:15 PM,419.7953,0.0997593,460.1524,415.9581,1.828701,453.3522
4/23/2019 5:24:15 PM,423.641,0.1999817,455.9207,416.0031,1.833788,453.3055
4/23/2019 5:24:15 PM,423.641,0.1999817,455.9207,416.0031,1.833788,453.3055
4/23/2019 5:24:15 PM,423.641,0.1999817,455.9207,416.0031,1.833788,453.3055
4/23/2019 5:24:15 PM,423.641,0.1999817,455.9207,416.0031,1.833788,453.3055
4/23/2019 5:24:15 PM,419.5158,0.9604152,453.3549,416.012,1.830369,453.2756
4/23/2019 5:24:15 PM,419.5158,0.9604152,453.3549,416.012,1.830369,453.2756
4/23/2019 5:24:15 PM,419.5158,0.9604152,453.3549,416.012,1.830369,453.2756
4/23/2019 5:24:15 PM,419.5158,0.9604152,453.3549,416.012,1.830369,453.2756
4/23/2019 5:24:15 PM,419.5158,0.9604152,453.3549,416.012,1.830369,453.2756
4/23/2019 5:24:15 PM,422.6392,2.256594E-07,451.5712,416.0127,1.828326,453.247
4/23/2019 5:24:15 PM,422.6392,2.256594E-07,451.5712,416.0127,1.828326,453.247
4/23/2019 5:24:15 PM,422.6392,2.256594E-07,451.5712,416.0127,1.828326,453.247
4/23/2019 5:24:15 PM,422.6392,2.256594E-07,451.5712,416.0127,1.828326,453.247
4/23/2019 5:24:15 PM,422.6714,1.925145E-07,451.0997,416.0103,1.829058,453.2378
4/23/2019 5:24:15 PM,422.6714,1.925145E-07,451.0997,416.0103,1.829058,453.2378
4/23/2019 5:24:15 PM,422.6714,1.925145E-07,451.0997,416.0103,1.829058,453.2378
4/23/2019 5:24:15 PM,422.6714,1.925145E-07,451.0997,416.0103,1.829058,453.2378
4/23/2019 5:24:15 PM,422.6714,1.925145E-07,451.0997,416.0103,1.829058,453.2378
4/23/2019 5:24:15 PM,418.3282,1.216004,452.4214,416.0087,1.830454,453.2353
4/23/2019 5:24:15 PM,418.3282,1.216004,452.4214,416.0087,1.830454,453.2353
